2067	3884	0
2067	3885	0
2067	3894	0
2067	3895	0
2067	3896	0
2067	3897	0
2068	3874	0
2068	3875	0
2068	3876	0
2068	3877	0
2068	3878	0
2068	3879	0
2068	3880	0
2068	3881	0
2068	3882	0
2068	3883	0
2068	3884	0
2068	3885	0
2068	3893	0
2068	3894	0
2068	3895	0
2069	3874	0
2069	3875	0
2069	3876	0
2069	3877	0
2069	3878	0
2069	3879	0
2069	3880	0
2069	3881	0
2069	3882	0
2069	3883	0
2069	3884	0
2069	3885	0
2069	3886	0
2069	3892	0
2069	3893	0
2070	3874	0
2070	3875	0
2070	3876	0
2070	3877	0
2070	3878	0
2070	3879	0
2070	3880	0
2070	3881	0
2070	3882	0
2070	3883	0
2070	3884	0
2070	3885	0
2070	3886	0
2070	3891	0
2070	3892	0
2071	3873	0
2071	3874	0
2071	3875	0
2071	3876	0
2071	3877	0
2071	3878	0
2071	3879	0
2071	3880	0
2071	3881	0
2071	3882	0
2071	3883	0
2071	3884	0
2071	3885	0
2071	3886	0
2071	3887	0
2071	3888	0
2071	3889	0
2071	3890	0
2071	3891	0
2071	3892	0
2072	3873	0
2072	3874	0
2072	3875	0
2072	3876	0
2072	3877	0
2072	3878	0
2072	3879	0
2072	3880	0
2072	3881	0
2072	3882	0
2072	3883	0
2072	3884	0
2072	3885	0
2072	3886	0
2072	3887	0
2072	3888	0
2072	3889	0
2072	3890	0
2072	3891	0
2073	3864	0
2073	3865	0
2073	3866	0
2073	3873	0
2073	3874	0
2073	3875	0
2073	3876	0
2073	3877	0
2073	3878	0
2073	3879	0
2073	3880	0
2073	3884	0
2073	3885	0
2073	3886	0
2073	3887	0
2073	3888	0
2073	3889	0
2073	3890	0
2073	3891	0
2074	3863	0
2074	3864	0
2074	3865	0
2074	3866	0
2074	3867	0
2074	3873	0
2074	3874	0
2074	3875	0
2074	3876	0
2074	3877	0
2074	3878	0
2074	3879	0
2074	3880	0
2074	3884	0
2074	3885	0
2074	3886	0
2074	3887	0
2074	3888	0
2074	3889	0
2074	3890	0
2075	3862	0
2075	3863	0
2075	3864	0
2075	3865	0
2075	3866	0
2075	3867	0
2075	3868	0
2075	3874	0
2075	3875	0
2075	3876	0
2075	3877	0
2075	3878	0
2075	3879	0
2075	3880	0
2075	3884	0
2075	3885	0
2075	3886	0
2075	3887	0
2075	3888	0
2075	3889	0
2075	3890	0
2076	3862	0
2076	3863	0
2076	3864	0
2076	3865	0
2076	3866	0
2076	3867	0
2076	3868	0
2076	3869	0
2076	3876	0
2076	3877	0
2076	3878	0
2076	3879	0
2076	3880	0
2076	3881	0
2076	3882	0
2076	3883	0
2076	3884	0
2076	3885	0
2076	3886	0
2076	3887	0
2076	3888	0
2076	3889	0
2077	3861	0
2077	3862	0
2077	3863	0
2077	3864	0
2077	3865	0
2077	3866	0
2077	3867	0
2077	3868	0
2077	3869	0
2077	3877	0
2077	3878	0
2077	3879	0
2077	3880	0
2077	3881	0
2077	3882	0
2077	3883	0
2077	3884	0
2077	3885	0
2077	3886	0
2077	3887	0
2077	3888	0
2077	3889	0
2078	3860	0
2078	3861	0
2078	3862	0
2078	3863	0
2078	3864	0
2078	3865	0
2078	3866	0
2078	3867	0
2078	3868	0
2078	3869	0
2078	3870	0
2078	3878	0
2078	3879	0
2078	3880	0
2078	3881	0
2078	3882	0
2078	3883	0
2078	3884	0
2078	3885	0
2078	3886	0
2078	3887	0
2078	3888	0
2079	3859	0
2079	3860	0
2079	3861	0
2079	3862	0
2079	3863	0
2079	3864	0
2079	3865	0
2079	3866	0
2079	3867	0
2079	3868	0
2079	3869	0
2079	3870	0
2079	3871	0
2079	3878	0
2079	3879	0
2079	3880	0
2079	3881	0
2079	3882	0
2079	3883	0
2079	3884	0
2079	3885	0
2079	3886	0
2079	3887	0
2079	3888	0
2080	3859	0
2080	3860	0
2080	3861	0
2080	3862	0
2080	3863	0
2080	3864	0
2080	3865	0
2080	3866	0
2080	3867	0
2080	3868	0
2080	3869	0
2080	3870	0
2080	3871	0
2080	3872	0
2080	3873	0
2080	3874	0
2080	3878	0
2080	3879	0
2080	3880	0
2080	3881	0
2080	3882	0
2080	3883	0
2080	3884	0
2080	3885	0
2080	3886	0
2080	3887	0
2081	3858	0
2081	3859	0
2081	3860	0
2081	3861	0
2081	3862	0
2081	3863	0
2081	3864	0
2081	3865	0
2081	3866	0
2081	3867	0
2081	3868	0
2081	3869	0
2081	3870	0
2081	3871	0
2081	3872	0
2081	3873	0
2081	3874	0
2081	3875	0
2081	3879	0
2081	3880	0
2081	3881	0
2081	3882	0
2081	3883	0
2081	3884	0
2081	3885	0
2081	3886	0
2081	3887	0
2082	3858	0
2082	3859	0
2082	3860	0
2082	3861	0
2082	3862	0
2082	3863	0
2082	3864	0
2082	3865	0
2082	3866	0
2082	3867	0
2082	3868	0
2082	3869	0
2082	3870	0
2082	3871	0
2082	3872	0
2082	3873	0
2082	3874	0
2082	3875	0
2082	3876	0
2082	3877	0
2082	3878	0
2082	3879	0
2082	3880	0
2082	3881	0
2082	3882	0
2082	3883	0
2082	3884	0
2082	3885	0
2082	3886	0
2083	3858	0
2083	3859	0
2083	3860	0
2083	3861	0
2083	3862	0
2083	3863	0
2083	3864	0
2083	3865	0
2083	3866	0
2083	3867	0
2083	3868	0
2083	3869	0
2083	3870	0
2083	3871	0
2083	3872	0
2083	3873	0
2083	3874	0
2083	3875	0
2083	3876	0
2083	3877	0
2083	3878	0
2083	3879	0
2083	3880	0
2083	3881	0
2083	3882	0
2083	3883	0
2083	3884	0
2083	3885	0
2083	3886	0
2084	3858	0
2084	3859	0
2084	3860	0
2084	3861	0
2084	3862	0
2084	3863	0
2084	3864	0
2084	3865	0
2084	3866	0
2084	3867	0
2084	3868	0
2084	3869	0
2084	3870	0
2084	3871	0
2084	3872	0
2084	3873	0
2084	3874	0
2084	3879	0
2084	3880	0
2084	3881	0
2084	3882	0
2084	3883	0
2085	3858	0
2085	3859	0
2085	3860	0
2085	3861	0
2085	3862	0
2085	3863	0
2085	3864	0
2085	3865	0
2085	3866	0
2085	3867	0
2085	3868	0
2085	3869	0
2085	3870	0
2085	3871	0
2085	3872	0
2085	3873	0
2085	3874	0
2085	3879	0
2085	3882	0
2085	3883	0
2086	3857	0
2086	3858	0
2086	3859	0
2086	3860	0
2086	3861	0
2086	3862	0
2086	3863	0
2086	3864	0
2086	3865	0
2086	3866	0
2086	3867	0
2086	3879	0
2086	3882	0
2086	3883	0
2087	3857	0
2087	3858	0
2087	3859	0
2087	3860	0
2087	3861	0
2087	3862	0
2087	3863	0
2087	3864	0
2087	3865	0
2087	3866	0
2087	3867	0
2087	3879	0
2087	3880	0
2087	3881	0
2087	3882	0
2088	3856	0
2088	3857	0
2088	3858	0
2088	3859	0
2088	3860	0
2088	3861	0
2088	3862	0
2088	3863	0
2088	3864	0
2088	3865	0
2088	3866	0
2088	3867	0
2089	3855	0
2089	3856	0
2089	3857	0
2089	3858	0
2089	3859	0
2089	3860	0
2089	3861	0
2089	3862	0
2089	3863	0
2089	3864	0
2089	3865	0
2089	3866	0
2089	3867	0
2090	3855	0
2090	3856	0
2090	3857	0
2090	3858	0
2090	3859	0
2090	3860	0
2090	3861	0
2090	3862	0
2090	3863	0
2090	3864	0
2090	3865	0
2090	3866	0
2090	3867	0
2091	3855	0
2091	3856	0
2091	3857	0
2091	3858	0
2091	3859	0
2091	3860	0
2091	3861	0
2091	3862	0
2091	3863	0
2091	3864	0
2091	3865	0
2091	3866	0
2091	3867	0
2092	3855	0
2092	3856	0
2092	3857	0
2092	3858	0
2092	3859	0
2092	3860	0
2092	3861	0
2092	3862	0
2092	3863	0
2092	3864	0
2092	3865	0
2092	3866	0
2092	3867	0
2093	3855	0
2093	3856	0
2093	3857	0
2093	3858	0
2093	3859	0
2093	3860	0
2093	3861	0
2093	3862	0
2093	3863	0
2093	3864	0
2093	3865	0
2093	3866	0
2093	3867	0
2093	3868	0
2094	3857	0
2094	3858	0
2094	3859	0
2094	3860	0
2094	3861	0
2094	3862	0
2094	3863	0
2094	3864	0
2094	3865	0
2094	3866	0
2094	3867	0
2094	3868	0
2094	3869	0
2095	3859	0
2095	3860	0
2095	3861	0
2095	3862	0
2095	3863	0
2095	3864	0
2095	3865	0
2095	3866	0
2095	3867	0
2095	3868	0
2095	3869	0
2095	3870	0
2095	3875	0
2096	3859	0
2096	3860	0
2096	3861	0
2096	3862	0
2096	3863	0
2096	3864	0
2096	3865	0
2096	3866	0
2096	3867	0
2096	3868	0
2096	3869	0
2096	3870	0
2096	3875	0
2096	3876	0
2096	3877	0
2097	3859	0
2097	3860	0
2097	3861	0
2097	3862	0
2097	3863	0
2097	3864	0
2097	3865	0
2097	3866	0
2097	3867	0
2097	3868	0
2097	3869	0
2097	3870	0
2097	3874	0
2097	3875	0
2097	3876	0
2098	3859	0
2098	3860	0
2098	3861	0
2098	3862	0
2098	3863	0
2098	3864	0
2098	3865	0
2098	3866	0
2098	3867	0
2098	3868	0
2098	3869	0
2098	3870	0
2098	3874	0
2098	3875	0
2098	3876	0
2099	3859	0
2099	3860	0
2099	3861	0
2099	3862	0
2099	3863	0
2099	3864	0
2099	3865	0
2099	3866	0
2099	3867	0
2099	3868	0
2099	3869	0
2099	3870	0
2099	3873	0
2099	3874	0
2099	3875	0
2099	3876	0
2100	3859	0
2100	3860	0
2100	3861	0
2100	3862	0
2100	3863	0
2100	3864	0
2100	3865	0
2100	3866	0
2100	3867	0
2100	3868	0
2100	3869	0
2100	3870	0
2100	3871	0
2100	3872	0
2100	3873	0
2100	3874	0
2100	3875	0
2100	3876	0
2101	3858	0
2101	3859	0
2101	3860	0
2101	3861	0
2101	3862	0
2101	3863	0
2101	3864	0
2101	3865	0
2101	3866	0
2101	3867	0
2101	3868	0
2101	3869	0
2101	3870	0
2101	3871	0
2101	3872	0
2101	3873	0
2101	3874	0
2101	3875	0
2101	3876	0
2101	3877	0
2101	3878	0
2102	3858	0
2102	3859	0
2102	3860	0
2102	3861	0
2102	3862	0
2102	3863	0
2102	3864	0
2102	3865	0
2102	3866	0
2102	3867	0
2102	3868	0
2102	3869	0
2102	3870	0
2102	3871	0
2102	3872	0
2102	3873	0
2102	3874	0
2102	3875	0
2102	3876	0
2102	3877	0
2102	3878	0
2103	3858	0
2103	3859	0
2103	3860	0
2103	3861	0
2103	3862	0
2103	3863	0
2103	3864	0
2103	3865	0
2103	3866	0
2103	3867	0
2103	3868	0
2103	3869	0
2103	3870	0
2103	3871	0
2103	3872	0
2103	3873	0
2103	3874	0
2103	3875	0
2103	3876	0
2103	3877	0
2104	3858	0
2104	3859	0
2104	3860	0
2104	3861	0
2104	3862	0
2104	3863	0
2104	3864	0
2104	3865	0
2104	3866	0
2104	3867	0
2104	3868	0
2104	3869	0
2104	3870	0
2104	3871	0
2104	3872	0
2104	3873	0
2104	3874	0
2104	3875	0
2104	3876	0
2105	3858	0
2105	3859	0
2105	3860	0
2105	3861	0
2105	3862	0
2105	3863	0
2105	3864	0
2105	3865	0
2105	3866	0
2105	3867	0
2105	3868	0
2105	3869	0
2105	3870	0
2105	3871	0
2105	3872	0
2105	3873	0
2105	3874	0
2105	3875	0
2106	3858	0
2106	3859	0
2106	3860	0
2106	3861	0
2106	3862	0
2106	3863	0
2106	3864	0
2106	3865	0
2106	3866	0
2106	3867	0
2106	3868	0
2106	3869	0
2106	3870	0
2106	3871	0
2106	3872	0
2106	3873	0
2106	3874	0
2107	3858	0
2107	3859	0
2107	3860	0
2107	3861	0
2107	3862	0
2107	3863	0
2107	3864	0
2107	3865	0
2107	3866	0
2107	3867	0
2107	3868	0
2107	3869	0
2107	3870	0
2107	3871	0
2107	3872	0
2107	3873	0
2108	3858	0
2108	3859	0
2108	3860	0
2108	3861	0
2108	3862	0
2108	3863	0
2108	3864	0
2108	3865	0
2108	3866	0
2108	3867	0
2108	3868	0
2108	3869	0
2108	3870	0
2108	3871	0
2108	3872	0
2108	3873	0
2109	3857	0
2109	3858	0
2109	3859	0
2109	3860	0
2109	3861	0
2109	3862	0
2109	3863	0
2109	3864	0
2109	3865	0
2109	3866	0
2109	3867	0
2109	3868	0
2109	3869	0
2109	3870	0
2109	3871	0
2109	3872	0
2110	3855	0
2110	3856	0
2110	3857	0
2110	3858	0
2110	3859	0
2110	3860	0
2110	3861	0
2110	3862	0
2110	3863	0
2110	3864	0
2110	3865	0
2110	3866	0
2110	3867	0
2110	3868	0
2110	3869	0
2110	3870	0
2111	3855	0
2111	3856	0
2111	3857	0
2111	3858	0
2111	3859	0
2111	3860	0
2111	3861	0
2111	3862	0
2111	3863	0
2111	3864	0
2111	3865	0
2111	3866	0
2111	3867	0
2111	3868	0
2111	3869	0
2111	3870	0
2112	3855	0
2112	3856	0
2112	3857	0
2112	3858	0
2112	3859	0
2112	3860	0
2112	3861	0
2112	3862	0
2112	3863	0
2112	3864	0
2112	3865	0
2112	3866	0
2112	3867	0
2112	3868	0
2112	3869	0
2112	3870	0
2113	3855	0
2113	3856	0
2113	3857	0
2113	3858	0
2113	3859	0
2113	3860	0
2113	3861	0
2113	3862	0
2113	3863	0
2113	3864	0
2113	3865	0
2113	3866	0
2113	3867	0
2113	3868	0
2113	3869	0
2113	3870	0
2114	3855	0
2114	3856	0
2114	3857	0
2114	3858	0
2114	3859	0
2114	3860	0
2114	3861	0
2114	3862	0
2114	3863	0
2114	3864	0
2114	3865	0
2114	3866	0
2114	3867	0
2114	3868	0
2114	3869	0
2115	3855	0
2115	3856	0
2115	3857	0
2115	3858	0
2115	3859	0
2115	3860	0
2115	3861	0
2115	3862	0
2115	3863	0
2115	3864	0
2115	3865	0
2115	3866	0
2115	3867	0
2115	3868	0
2116	3855	0
2116	3856	0
2116	3857	0
2116	3858	0
2116	3859	0
2116	3860	0
2116	3861	0
2116	3862	0
2116	3863	0
2116	3864	0
2116	3865	0
2116	3866	0
2117	3855	0
2117	3856	0
2117	3857	0
2117	3858	0
2117	3859	0
2117	3860	0
2117	3861	0
2117	3862	0
2117	3863	0
2117	3864	0
2117	3865	0
2118	3855	0
2118	3856	0
2118	3857	0
2118	3858	0
2118	3859	0
2118	3860	0
2118	3861	0
2118	3862	0
2118	3863	0
2118	3864	0
2119	3855	0
2119	3856	0
2119	3857	0
2119	3858	0
2119	3859	0
2119	3860	0
2119	3861	0
2119	3862	0
2119	3863	0
2119	3864	0
2120	3855	0
2120	3856	0
2120	3857	0
2120	3858	0
2120	3859	0
2120	3860	0
2120	3861	0
2120	3862	0
2120	3863	0
2120	3864	0
2063	3908	0
2063	3909	0
2063	3910	0
2063	3911	0
2063	3912	0
2063	3913	0
2063	3914	0
2063	3919	0
2064	3906	0
2064	3907	0
2064	3908	0
2064	3909	0
2064	3910	0
2064	3911	0
2064	3912	0
2064	3913	0
2064	3914	0
2064	3915	0
2064	3916	0
2064	3917	0
2064	3919	0
2064	3920	0
2065	3905	0
2065	3906	0
2065	3907	0
2065	3910	0
2065	3911	0
2065	3912	0
2065	3915	0
2065	3916	0
2065	3917	0
2065	3919	0
2065	3920	0
2065	3921	0
2065	3922	0
2065	3923	0
2065	3924	0
2066	3903	0
2066	3904	0
2066	3905	0
2066	3906	0
2066	3912	0
2066	3916	0
2066	3917	0
2066	3918	0
2066	3920	0
2066	3921	0
2066	3922	0
2066	3923	0
2066	3924	0
2066	3925	0
2067	3901	0
2067	3902	0
2067	3903	0
2067	3904	0
2067	3905	0
2067	3906	0
2067	3916	0
2067	3917	0
2067	3918	0
2067	3919	0
2067	3925	0
2067	3926	0
2068	3899	0
2068	3900	0
2068	3901	0
2068	3902	0
2068	3903	0
2068	3904	0
2068	3905	0
2068	3906	0
2068	3907	0
2068	3915	0
2068	3916	0
2068	3917	0
2068	3918	0
2068	3919	0
2068	3920	0
2068	3921	0
2068	3922	0
2068	3923	0
2068	3924	0
2068	3926	0
2068	3927	0
2069	3897	0
2069	3898	0
2069	3899	0
2069	3900	0
2069	3901	0
2069	3902	0
2069	3903	0
2069	3904	0
2069	3905	0
2069	3906	0
2069	3907	0
2069	3916	0
2069	3917	0
2069	3918	0
2069	3921	0
2069	3923	0
2069	3924	0
2069	3925	0
2069	3927	0
2069	3928	0
2070	3895	0
2070	3896	0
2070	3897	0
2070	3898	0
2070	3899	0
2070	3900	0
2070	3901	0
2070	3902	0
2070	3903	0
2070	3904	0
2070	3905	0
2070	3906	0
2070	3907	0
2070	3915	0
2070	3916	0
2070	3917	0
2070	3918	0
2070	3924	0
2070	3925	0
2070	3926	0
2070	3928	0
2070	3929	0
2070	3930	0
2071	3894	0
2071	3895	0
2071	3896	0
2071	3898	0
2071	3900	0
2071	3901	0
2071	3902	0
2071	3903	0
2071	3904	0
2071	3905	0
2071	3916	0
2071	3917	0
2071	3923	0
2071	3924	0
2071	3925	0
2071	3926	0
2071	3928	0
2071	3929	0
2071	3930	0
2071	3931	0
2071	3932	0
2071	3933	0
2072	3894	0
2072	3895	0
2072	3900	0
2072	3901	0
2072	3903	0
2072	3904	0
2072	3905	0
2072	3906	0
2072	3907	0
2072	3916	0
2072	3917	0
2072	3918	0
2072	3924	0
2072	3925	0
2072	3926	0
2072	3932	0
2072	3933	0
2073	3893	0
2073	3894	0
2073	3895	0
2073	3896	0
2073	3900	0
2073	3901	0
2073	3902	0
2073	3903	0
2073	3904	0
2073	3905	0
2073	3906	0
2073	3907	0
2073	3908	0
2073	3916	0
2073	3917	0
2073	3923	0
2073	3924	0
2073	3925	0
2073	3926	0
2073	3927	0
2073	3928	0
2073	3929	0
2073	3930	0
2073	3931	0
2073	3933	0
2073	3934	0
2074	3893	0
2074	3894	0
2074	3895	0
2074	3896	0
2074	3900	0
2074	3901	0
2074	3903	0
2074	3904	0
2074	3905	0
2074	3906	0
2074	3908	0
2074	3915	0
2074	3916	0
2074	3917	0
2074	3918	0
2074	3924	0
2074	3925	0
2074	3926	0
2074	3927	0
2074	3928	0
2074	3929	0
2074	3930	0
2074	3931	0
2074	3932	0
2074	3934	0
2074	3935	0
2075	3892	0
2075	3893	0
2075	3894	0
2075	3895	0
2075	3900	0
2075	3901	0
2075	3902	0
2075	3903	0
2075	3904	0
2075	3905	0
2075	3906	0
2075	3916	0
2075	3917	0
2075	3918	0
2075	3924	0
2075	3925	0
2075	3926	0
2075	3928	0
2075	3929	0
2075	3930	0
2075	3931	0
2075	3932	0
2075	3933	0
2075	3935	0
2075	3936	0
2076	3892	0
2076	3893	0
2076	3894	0
2076	3895	0
2076	3900	0
2076	3901	0
2076	3903	0
2076	3904	0
2076	3905	0
2076	3906	0
2076	3916	0
2076	3917	0
2076	3918	0
2076	3919	0
2076	3920	0
2076	3921	0
2076	3922	0
2076	3923	0
2076	3924	0
2076	3925	0
2076	3926	0
2076	3927	0
2076	3928	0
2076	3929	0
2076	3930	0
2076	3931	0
2076	3932	0
2076	3933	0
2076	3935	0
2076	3936	0
2077	3891	0
2077	3892	0
2077	3893	0
2077	3894	0
2077	3895	0
2077	3896	0
2077	3899	0
2077	3900	0
2077	3901	0
2077	3902	0
2077	3903	0
2077	3904	0
2077	3905	0
2077	3906	0
2077	3907	0
2077	3915	0
2077	3916	0
2077	3917	0
2077	3918	0
2077	3919	0
2077	3920	0
2077	3921	0
2077	3923	0
2077	3924	0
2077	3925	0
2077	3926	0
2077	3927	0
2077	3928	0
2077	3929	0
2077	3930	0
2077	3931	0
2077	3932	0
2077	3933	0
2077	3935	0
2077	3936	0
2078	3891	0
2078	3892	0
2078	3893	0
2078	3894	0
2078	3895	0
2078	3896	0
2078	3897	0
2078	3898	0
2078	3899	0
2078	3900	0
2078	3901	0
2078	3902	0
2078	3903	0
2078	3904	0
2078	3905	0
2078	3906	0
2078	3916	0
2078	3917	0
2078	3918	0
2078	3919	0
2078	3920	0
2078	3921	0
2078	3922	0
2078	3923	0
2078	3924	0
2078	3925	0
2078	3926	0
2078	3928	0
2078	3929	0
2078	3930	0
2078	3931	0
2078	3932	0
2078	3933	0
2078	3934	0
2078	3936	0
2079	3890	0
2079	3891	0
2079	3898	0
2079	3899	0
2079	3900	0
2079	3901	0
2079	3902	0
2079	3903	0
2079	3904	0
2079	3905	0
2079	3906	0
2079	3907	0
2079	3908	0
2079	3909	0
2079	3915	0
2079	3916	0
2079	3917	0
2079	3918	0
2079	3919	0
2079	3920	0
2079	3921	0
2079	3922	0
2079	3923	0
2079	3924	0
2079	3925	0
2079	3926	0
2079	3927	0
2079	3928	0
2079	3929	0
2079	3930	0
2079	3931	0
2079	3932	0
2079	3933	0
2079	3934	0
2079	3936	0
2080	3890	0
2080	3898	0
2080	3900	0
2080	3901	0
2080	3902	0
2080	3903	0
2080	3904	0
2080	3905	0
2080	3906	0
2080	3907	0
2080	3908	0
2080	3916	0
2080	3917	0
2080	3918	0
2080	3919	0
2080	3920	0
2080	3921	0
2080	3922	0
2080	3923	0
2080	3924	0
2080	3925	0
2080	3926	0
2080	3927	0
2080	3928	0
2080	3929	0
2080	3930	0
2080	3931	0
2080	3932	0
2080	3933	0
2080	3934	0
2080	3936	0
2081	3889	0
2081	3890	0
2081	3898	0
2081	3899	0
2081	3900	0
2081	3901	0
2081	3902	0
2081	3903	0
2081	3904	0
2081	3905	0
2081	3906	0
2081	3907	0
2081	3908	0
2081	3909	0
2081	3916	0
2081	3917	0
2081	3918	0
2081	3920	0
2081	3923	0
2081	3924	0
2081	3925	0
2081	3926	0
2081	3928	0
2081	3929	0
2081	3930	0
2081	3931	0
2081	3932	0
2081	3933	0
2081	3934	0
2081	3936	0
2082	3889	0
2082	3890	0
2082	3898	0
2082	3899	0
2082	3900	0
2082	3901	0
2082	3902	0
2082	3903	0
2082	3904	0
2082	3905	0
2082	3906	0
2082	3907	0
2082	3908	0
2082	3909	0
2082	3910	0
2082	3911	0
2082	3913	0
2082	3915	0
2082	3916	0
2082	3917	0
2082	3919	0
2082	3920	0
2082	3925	0
2082	3926	0
2082	3927	0
2082	3928	0
2082	3929	0
2082	3930	0
2082	3931	0
2082	3932	0
2082	3933	0
2082	3934	0
2082	3936	0
2083	3888	0
2083	3889	0
2083	3890	0
2083	3891	0
2083	3900	0
2083	3901	0
2083	3902	0
2083	3903	0
2083	3904	0
2083	3905	0
2083	3906	0
2083	3907	0
2083	3908	0
2083	3909	0
2083	3910	0
2083	3911	0
2083	3912	0
2083	3913	0
2083	3914	0
2083	3915	0
2083	3916	0
2083	3917	0
2083	3918	0
2083	3919	0
2083	3920	0
2083	3923	0
2083	3924	0
2083	3925	0
2083	3926	0
2083	3927	0
2083	3928	0
2083	3929	0
2083	3930	0
2083	3931	0
2083	3932	0
2083	3933	0
2083	3934	0
2083	3936	0
2084	3888	0
2084	3889	0
2084	3890	0
2084	3901	0
2084	3902	0
2084	3903	0
2084	3904	0
2084	3905	0
2084	3906	0
2084	3907	0
2084	3908	0
2084	3909	0
2084	3910	0
2084	3911	0
2084	3912	0
2084	3913	0
2084	3914	0
2084	3915	0
2084	3916	0
2084	3917	0
2084	3919	0
2084	3920	0
2084	3925	0
2084	3926	0
2084	3928	0
2084	3929	0
2084	3930	0
2084	3931	0
2084	3932	0
2084	3933	0
2084	3934	0
2084	3936	0
2085	3888	0
2085	3889	0
2085	3890	0
2085	3891	0
2085	3899	0
2085	3900	0
2085	3901	0
2085	3902	0
2085	3903	0
2085	3906	0
2085	3909	0
2085	3910	0
2085	3911	0
2085	3912	0
2085	3913	0
2085	3914	0
2085	3916	0
2085	3917	0
2085	3918	0
2085	3919	0
2085	3920	0
2085	3923	0
2085	3924	0
2085	3925	0
2085	3926	0
2085	3927	0
2085	3928	0
2085	3929	0
2085	3930	0
2085	3931	0
2085	3932	0
2085	3933	0
2085	3934	0
2085	3936	0
2086	3888	0
2086	3898	0
2086	3899	0
2086	3900	0
2086	3901	0
2086	3902	0
2086	3910	0
2086	3911	0
2086	3912	0
2086	3913	0
2086	3914	0
2086	3915	0
2086	3916	0
2086	3917	0
2086	3918	0
2086	3919	0
2086	3920	0
2086	3921	0
2086	3922	0
2086	3923	0
2086	3924	0
2086	3925	0
2086	3926	0
2086	3927	0
2086	3928	0
2086	3929	0
2086	3930	0
2086	3931	0
2086	3932	0
2086	3933	0
2086	3934	0
2086	3936	0
2086	3937	0
2087	3898	0
2087	3899	0
2087	3900	0
2087	3901	0
2087	3902	0
2087	3910	0
2087	3911	0
2087	3912	0
2087	3913	0
2087	3914	0
